Walls U Value,Walls Area,Floor U Value,Floor Area,Roof U value,Roof Area,Maintenance Factor,Mid-pane U value,Av Frame Width,Glazing g,Frame U value,Psi Factor,Infiltration Rate,Ventilation Rate,Shelter Factor,TFA,Volume,Occupants,Metabolic Gains,Electrical Gains,MVHR efficiency,W1H,W1W,W1A,W1B,W1dir,W2H,W2W,W2A,W2B,W2dir,W3H,W3W,W3A,W3B,W3dir,W4H,W4W,W4A,W4B,W4dir,Linear TB coef,length of TB,Point TB coef,Number of point TB,Floors,Total Heating E
0.12,477.26,0.17,207.12,0.07,761.15,0.5,0.87,0.65,0.84,1.09,0.07,4.51,29.99,0.09,1906.97,8719.18,1500.82,4.36,0.75,0.31,9.45,23.19,7.85,114.59,290.17,12.37,28.93,66.47,140.72,234.6,7.69,12.43,88.88,20.25,95.09,12.79,12.58,42.78,162.43,277.08,-0.0,1448.2,0.84,2660.97,3.0,591.2
0.09,1124.65,0.15,272.37,0.06,1107.55,0.57,4.03,0.81,0.51,2.18,0.04,5.24,17.04,0.06,4960.72,5404.22,1855.34,3.7,1.42,0.68,16.36,27.86,11.98,2.95,216.42,2.71,40.15,41.82,56.04,351.26,7.5,24.51,76.53,178.83,70.75,17.8,23.28,22.61,100.81,182.79,-0.06,839.4,24.11,2351.73,6.0,866.41
0.02,352.01,0.06,478.53,0.09,63.98,0.6,3.06,0.16,0.59,2.06,0.03,2.59,26.85,0.06,2353.47,29872.75,950.06,2.76,1.38,0.48,22.81,11.83,36.33,50.34,140.67,24.59,7.71,19.3,105.83,213.08,11.94,17.6,50.3,9.72,262.9,14.7,22.12,30.0,10.69,320.94,0.29,404.62,16.8,798.16,1.0,786.5
0.11,516.29,0.12,878.88,0.04,756.95,0.86,4.13,1.63,0.34,1.72,0.05,5.77,23.2,0.09,2973.15,3263.65,3721.75,1.87,1.2,0.88,29.23,15.52,38.72,31.55,356.59,14.43,13.4,55.28,131.66,269.75,21.78,12.65,56.99,29.14,256.25,6.81,13.8,58.22,152.28,145.23,0.3,758.95,21.59,376.1,3.0,426.04
0.1,2738.82,0.13,299.3,0.1,974.39,0.73,4.27,0.3,0.78,1.16,0.03,0.53,9.5,0.07,2187.8,8913.2,2734.18,1.67,1.1,0.71,15.7,20.5,48.38,47.0,43.56,21.83,7.93,34.22,118.86,272.68,7.23,11.21,45.9,1.73,84.41,23.38,25.39,56.51,133.8,3.6,0.21,651.67,26.55,566.22,8.0,50.66
0.04,2075.38,0.07,1384.76,0.11,289.32,0.82,4.01,0.42,0.43,1.04,0.05,5.65,10.29,0.06,12083.19,5760.15,1402.63,3.64,1.08,0.44,34.6,11.09,36.43,16.01,152.44,19.77,31.19,80.38,37.72,115.95,24.32,34.53,67.97,54.48,316.29,26.4,19.65,85.81,71.41,180.99,0.2,1519.76,28.78,2513.83,5.0,567.88
0.07,1263.4,0.12,443.11,0.03,553.02,0.42,2.96,0.45,0.51,1.31,0.03,4.26,24.15,0.07,1249.21,2446.73,416.59,2.9,1.22,0.91,11.67,7.75,59.83,39.56,203.67,9.98,16.2,4.4,82.07,56.7,23.33,34.41,55.54,153.51,56.37,26.34,5.05,71.64,166.86,129.68,0.22,1375.11,1.55,1839.79,7.0,387.88
0.15,2309.87,0.17,805.26,0.17,791.25,0.39,2.86,0.69,0.62,0.89,0.06,1.51,18.72,0.03,1972.82,20756.74,2082.51,2.97,0.79,0.87,29.65,10.21,82.57,178.7,206.79,30.13,21.92,1.88,88.35,60.13,23.05,13.64,58.51,112.42,196.85,14.26,10.48,78.32,69.71,216.93,0.23,1396.96,13.74,1740.87,3.0,1291.34
0.18,3244.12,0.15,511.46,0.09,1340.99,0.69,1.92,0.98,0.4,0.99,0.05,1.02,6.81,0.09,1296.83,2303.05,2307.0,1.04,1.2,0.56,12.7,2.6,80.08,151.32,136.88,34.46,33.85,71.77,49.14,103.2,10.76,2.76,19.37,64.28,229.53,2.74,5.66,22.12,144.07,231.6,0.38,1565.07,19.07,1259.3,2.0,1980.58
0.14,1053.05,0.17,400.43,0.06,1089.67,0.86,1.92,0.49,0.4,1.01,0.03,3.88,25.0,0.04,8726.22,5098.83,1326.58,1.25,1.4,0.91,28.75,20.21,34.39,9.68,337.34,8.67,17.03,89.54,6.79,63.01,2.16,22.68,36.21,94.06,191.0,8.13,2.78,76.08,165.4,147.59,0.06,155.27,3.85,1329.41,3.0,62.31
0.03,621.37,0.13,1184.01,0.09,543.77,0.25,1.28,3.71,0.57,1.19,0.04,1.09,25.89,0.05,5823.58,1398.16,1604.84,3.08,1.39,0.79,25.91,14.5,35.85,29.95,322.51,22.5,36.89,45.56,24.78,301.17,7.52,20.88,67.37,84.8,320.68,20.68,33.19,76.95,48.29,170.96,0.26,1385.17,23.93,985.48,4.0,184.06
0.09,872.58,0.11,794.93,0.11,606.04,0.26,1.5,0.94,0.48,2.85,0.06,5.48,10.97,0.05,4219.97,11203.94,1732.4,4.02,1.07,0.84,11.07,18.05,30.77,41.0,161.46,11.49,19.84,51.95,160.47,31.48,12.42,22.18,13.7,62.14,268.71,4.55,5.52,47.16,162.5,117.4,0.05,1294.35,15.3,2097.97,8.0,698.98
0.13,616.63,0.02,443.79,0.09,852.72,0.33,2.22,0.23,0.33,1.6,0.05,2.71,18.39,0.04,7729.49,758.84,3372.45,1.39,1.28,0.91,22.99,17.52,64.75,123.88,279.14,20.17,14.98,20.8,115.69,7.96,21.22,22.78,36.46,143.25,83.74,17.57,28.81,67.15,153.35,49.19,0.34,583.4,21.11,2443.01,2.0,620.05
0.12,920.18,0.11,278.21,0.12,300.56,0.84,1.24,2.84,0.4,2.58,0.03,4.16,13.82,0.1,7786.68,13340.0,2307.96,4.01,1.34,0.88,11.0,15.34,54.02,51.36,238.17,26.23,5.72,25.21,81.99,78.82,11.46,19.45,23.29,51.39,33.66,19.08,20.64,57.99,46.49,188.02,0.24,340.11,24.72,19.81,2.0,20.06
0.13,1462.9,0.08,127.49,0.13,1674.08,0.49,2.03,3.81,0.42,2.65,0.05,0.76,17.06,0.07,602.4,1921.85,2214.59,3.48,1.14,0.31,9.82,26.02,84.42,168.85,122.27,10.07,29.49,50.38,157.76,47.68,37.45,22.67,81.77,65.51,93.78,13.63,12.93,58.26,75.28,268.29,0.1,89.6,10.18,2498.22,5.0,5402.35
0.09,320.63,0.16,157.11,0.08,710.93,0.26,2.44,0.82,0.4,0.26,0.04,2.16,16.59,0.06,144.99,12253.37,1727.86,2.13,0.76,0.35,15.9,19.72,72.64,142.84,32.49,11.75,11.13,11.75,137.36,287.68,2.27,11.87,52.13,146.73,348.26,6.52,35.45,81.99,1.03,257.58,-0.07,49.33,27.73,170.24,1.0,5300.32
0.13,569.48,0.11,433.2,0.17,242.31,0.24,4.95,2.82,0.33,2.08,0.06,4.48,18.28,0.09,346.88,26419.78,2172.59,1.34,0.7,0.91,12.82,9.51,89.93,84.89,90.56,20.4,9.11,62.13,3.74,147.65,37.68,33.25,82.72,85.65,150.34,12.99,2.16,34.91,33.56,27.11,0.29,1310.49,6.29,1536.43,8.0,4214.06
0.11,712.57,0.08,1129.19,0.16,395.66,0.62,1.87,1.96,0.34,2.23,0.03,2.12,16.86,0.05,708.07,8340.01,2837.82,3.96,0.99,0.31,10.86,7.3,28.25,25.52,198.68,15.72,15.36,5.24,44.35,87.52,18.21,15.22,48.93,85.43,345.78,9.0,31.1,52.33,173.9,347.51,0.0,1216.93,6.66,225.61,5.0,1693.22
0.15,2641.59,0.15,1971.4,0.04,911.78,0.14,1.75,1.15,0.5,0.22,0.06,5.5,22.65,0.04,313.66,5811.47,211.94,4.37,0.96,0.39,12.48,19.26,9.78,42.04,39.7,21.84,17.58,44.83,154.6,274.07,21.96,39.59,30.48,100.56,141.61,13.49,23.9,80.28,102.23,251.06,0.2,1476.41,26.87,2026.59,5.0,8389.71
0.02,160.19,0.06,1165.1,0.12,163.5,0.74,3.29,0.81,0.39,0.28,0.06,3.2,27.55,0.08,2363.12,891.17,1134.7,3.75,1.23,0.47,23.0,14.66,84.58,18.01,177.66,32.6,15.94,39.56,85.48,326.6,10.54,36.41,70.02,65.36,66.54,36.61,15.89,20.91,125.66,119.56,0.03,775.92,11.02,2764.71,4.0,149.48
0.06,2176.83,0.11,266.34,0.1,1468.79,0.34,0.91,0.39,0.39,2.1,0.05,3.66,29.61,0.09,1095.21,1883.17,3841.81,1.46,1.04,0.36,9.37,7.45,6.73,158.18,184.05,5.66,17.49,27.2,0.75,48.14,11.37,31.12,48.37,122.39,159.51,15.71,10.2,15.55,136.96,9.99,0.1,232.78,26.69,44.75,1.0,2082.91
0.09,1527.92,0.14,1421.15,0.11,1558.65,0.53,3.64,2.53,0.59,0.29,0.05,2.42,10.59,0.07,3425.7,5845.65,2334.56,2.6,0.88,0.57,6.7,10.43,41.48,32.59,262.22,16.94,16.44,57.18,13.58,317.71,8.98,14.32,52.92,8.63,140.95,19.65,9.72,59.88,115.79,28.04,-0.07,1074.86,5.05,1339.39,7.0,117.75
0.13,1347.84,0.05,1745.54,0.12,231.72,0.52,1.49,0.38,0.45,1.21,0.05,3.0,11.02,0.1,3779.57,952.67,291.04,1.45,1.44,0.52,21.33,13.76,23.52,82.74,271.39,10.87,17.47,68.92,33.42,176.52,8.59,4.96,41.01,29.3,75.89,6.39,20.58,9.22,79.09,183.1,0.06,1576.18,17.24,1950.08,1.0,797.0
0.06,1408.38,0.15,690.5,0.15,265.97,0.65,4.0,0.29,0.39,1.55,0.03,1.27,20.46,0.03,5483.65,15099.31,1926.67,3.48,0.95,0.89,6.77,11.88,77.9,30.97,149.65,12.76,42.23,5.98,88.92,82.05,25.5,11.95,75.5,133.42,7.48,18.86,20.99,73.52,105.01,216.83,0.36,900.16,8.09,2845.9,3.0,446.86
0.13,2458.21,0.07,952.15,0.09,1095.0,0.61,1.17,0.81,0.62,1.3,0.03,3.63,17.84,0.03,2777.54,2575.05,3476.44,1.3,1.31,0.64,32.48,15.97,8.6,15.9,322.89,24.2,32.57,47.59,72.18,12.58,23.59,28.45,19.2,150.7,246.09,6.56,23.15,70.57,157.33,212.42,0.06,1094.42,8.97,484.73,4.0,431.69
0.04,2147.28,0.16,1718.17,0.1,1678.72,0.23,1.59,0.51,0.57,0.11,0.03,1.23,10.37,0.05,2255.57,1711.32,734.34,3.91,0.81,0.66,19.09,26.11,43.36,4.56,278.26,9.53,29.55,77.96,85.32,327.81,5.36,28.25,61.77,166.7,46.11,21.67,3.98,34.0,164.0,145.89,0.35,95.53,26.54,1752.86,8.0,589.08
0.14,644.4,0.13,271.57,0.03,1619.78,0.31,2.36,3.63,0.59,0.3,0.03,4.09,6.86,0.09,181.24,1592.35,2158.29,1.88,1.02,0.77,11.38,6.69,12.46,26.95,151.01,24.02,22.9,82.79,131.16,37.91,9.69,8.03,30.34,36.92,3.28,29.78,14.75,35.75,136.82,74.8,-0.09,1323.64,8.73,2346.47,3.0,11127.91
0.03,1825.19,0.06,148.47,0.07,767.91,0.43,2.44,0.77,0.66,1.75,0.07,3.54,9.51,0.07,1299.02,18974.64,446.4,3.4,1.47,0.6,2.09,19.17,4.08,80.0,226.3,24.45,17.93,72.7,71.52,309.93,5.25,24.45,31.25,1.07,28.23,35.11,23.15,5.96,17.3,269.63,0.01,632.25,17.32,1937.73,2.0,132.64
0.09,2183.36,0.04,1311.09,0.1,581.16,0.73,4.42,1.4,0.41,0.06,0.07,1.39,25.16,0.04,4995.98,9879.13,3088.11,3.52,0.95,0.9,17.84,13.4,42.11,179.41,295.97,16.41,13.25,5.13,33.61,125.94,12.5,10.94,16.29,55.7,139.14,17.36,15.17,36.2,154.34,76.6,0.04,1302.23,9.6,475.38,7.0,138.85
0.14,3521.51,0.12,292.41,0.05,223.1,0.55,1.48,1.57,0.39,0.05,0.03,5.31,29.28,0.08,2128.31,25907.39,2979.29,1.68,1.35,0.57,26.37,11.0,25.19,161.16,74.57,19.74,41.21,62.94,133.37,65.18,27.05,8.78,74.48,122.49,113.47,13.77,6.6,67.94,137.58,189.92,-0.06,965.24,15.04,1597.87,4.0,1674.18
0.05,2384.07,0.15,100.37,0.09,892.81,0.61,4.48,1.89,0.7,1.5,0.05,2.0,18.72,0.05,1066.24,17343.95,3683.07,3.61,1.09,0.72,9.73,30.57,12.2,171.71,253.65,22.47,20.33,60.59,122.56,161.96,24.82,4.23,53.13,134.54,343.72,7.63,25.86,61.91,123.37,150.78,0.38,901.21,7.97,1121.14,3.0,1549.35
0.08,1584.29,0.05,1394.42,0.14,824.27,0.79,4.17,1.62,0.48,2.24,0.03,3.55,21.81,0.05,509.92,865.7,2072.84,2.61,0.83,0.68,21.06,15.33,34.9,42.06,252.0,14.89,10.21,15.26,64.88,194.07,18.9,0.9,22.98,84.82,213.68,29.33,29.75,57.02,155.67,8.71,-0.08,158.86,26.46,275.02,5.0,2862.75
0.14,637.31,0.11,1349.11,0.07,357.72,0.45,3.47,3.55,0.41,2.46,0.06,1.84,24.05,0.07,5330.42,10599.83,2867.0,2.99,1.07,0.66,16.34,5.0,39.66,149.02,70.89,20.21,33.38,58.39,20.75,198.65,38.83,24.18,37.94,90.01,315.13,8.85,7.96,46.96,41.96,17.44,0.29,1202.04,20.03,1272.31,1.0,602.07
0.09,1613.41,0.15,531.76,0.04,359.33,0.15,4.57,1.8,0.54,2.17,0.05,5.39,16.78,0.04,1639.7,4168.72,3548.35,3.97,1.3,0.53,21.06,23.64,67.1,61.47,218.74,5.5,9.04,78.13,142.79,212.06,13.4,15.68,3.77,90.15,198.16,30.58,20.46,6.01,44.17,17.5,-0.0,315.71,28.89,779.81,7.0,1946.56
0.16,1485.66,0.06,180.51,0.1,1407.93,0.17,1.49,1.4,0.37,2.48,0.07,0.72,22.32,0.08,3690.44,5882.06,3916.55,1.76,1.27,0.82,8.22,1.83,8.32,76.3,333.88,19.62,28.35,33.39,35.67,117.61,12.68,5.57,20.96,78.13,178.88,29.11,18.71,14.74,92.19,329.4,0.39,144.73,4.33,1957.75,4.0,362.46
0.08,2690.72,0.07,1006.52,0.02,323.19,0.61,1.45,0.77,0.41,0.94,0.04,2.5,22.86,0.05,4597.37,10091.24,3543.22,3.45,1.49,0.63,19.66,7.31,53.48,4.79,311.33,17.83,14.71,9.71,154.11,213.9,31.62,6.07,82.24,68.99,264.99,14.85,23.14,50.83,164.08,98.84,-0.08,970.16,18.64,1713.72,7.0,781.24
0.16,1533.19,0.06,521.73,0.12,1304.37,0.43,4.37,0.28,0.33,2.23,0.04,2.65,15.24,0.06,3353.85,1932.93,1069.37,1.12,0.75,0.74,38.35,5.88,51.57,55.21,75.1,12.92,13.57,78.24,45.09,349.6,8.8,19.06,42.21,133.28,189.81,10.41,5.66,85.71,96.31,55.82,0.06,411.71,11.94,75.87,3.0,4.87
0.02,1196.59,0.05,247.86,0.06,252.16,0.65,1.38,1.78,0.62,0.13,0.06,0.62,23.09,0.09,7158.17,2667.65,469.03,2.4,1.29,0.67,10.18,16.35,13.31,77.84,232.72,37.14,24.37,81.3,7.24,262.15,23.18,40.96,66.63,142.79,56.9,29.8,28.12,88.14,84.02,253.29,0.39,981.9,25.73,167.85,8.0,64.52
0.14,774.41,0.14,121.05,0.18,316.13,0.69,2.31,2.85,0.66,1.19,0.07,5.48,12.54,0.09,2906.55,802.85,3022.17,1.21,1.4,0.52,11.36,11.04,35.9,34.86,334.93,15.02,10.58,35.98,15.39,179.62,15.56,6.9,42.13,126.78,293.19,23.16,24.76,60.07,42.04,63.98,0.09,703.52,1.16,1534.75,8.0,268.97
0.14,822.09,0.08,1982.41,0.15,1809.43,0.35,3.27,2.28,0.77,2.67,0.04,1.85,29.38,0.07,1294.72,1095.92,1535.46,1.89,1.02,0.53,7.14,3.69,74.52,59.71,94.47,14.19,20.65,69.32,138.72,310.68,5.39,40.65,29.73,116.85,61.39,9.15,4.84,86.27,13.57,330.17,0.13,1031.3,27.62,281.74,3.0,0.0
0.12,918.66,0.06,1061.83,0.1,1315.97,0.64,4.97,2.96,0.64,2.23,0.06,5.47,19.3,0.07,1643.08,15736.34,297.25,2.26,0.82,0.54,9.2,38.83,80.5,27.28,338.93,19.57,29.51,64.84,173.12,134.71,25.74,30.98,75.2,84.62,134.85,32.22,13.48,19.55,109.54,347.9,0.18,1363.5,3.72,89.99,5.0,567.91
0.08,1418.39,0.07,82.45,0.06,113.2,0.58,2.19,1.32,0.51,1.76,0.05,5.04,7.3,0.05,3278.96,7939.1,2934.5,3.72,1.32,0.42,9.73,24.01,59.44,90.35,309.95,31.71,25.97,63.83,77.73,253.6,19.41,33.66,78.94,126.03,107.84,5.71,28.87,30.06,113.42,55.51,0.29,4.65,5.88,2580.32,2.0,574.15
0.05,653.15,0.06,872.84,0.11,310.87,0.3,4.18,0.57,0.47,0.7,0.06,4.71,9.39,0.05,17363.51,5566.18,2211.22,1.59,0.76,0.79,15.44,14.2,42.89,14.82,19.61,23.44,5.42,45.77,97.02,86.54,10.16,15.48,44.07,54.37,55.9,8.06,6.34,15.53,141.69,5.61,0.02,177.21,29.38,2834.9,2.0,418.02
0.14,1560.95,0.06,156.97,0.1,888.87,0.68,4.51,1.2,0.68,0.75,0.06,4.46,16.44,0.06,905.63,5519.19,849.0,3.81,1.41,0.54,15.83,26.73,10.13,146.82,187.1,10.45,33.0,31.2,91.31,237.09,28.15,15.75,85.5,108.5,94.39,8.08,35.28,86.3,122.96,70.88,0.19,1035.36,21.0,2634.9,7.0,6060.28
0.13,256.1,0.03,1033.11,0.04,930.21,0.66,3.4,0.48,0.38,0.53,0.05,1.78,22.36,0.04,6960.81,11685.72,1254.6,3.98,0.73,0.79,22.2,4.19,78.36,107.97,115.89,16.65,3.38,36.46,154.12,97.49,6.52,21.76,51.88,61.15,62.48,26.48,33.25,77.44,27.99,209.62,0.07,62.44,26.68,2840.01,4.0,981.16
0.09,593.8,0.14,171.55,0.07,1123.7,0.89,2.19,1.11,0.51,0.85,0.07,2.55,14.06,0.06,4960.89,8742.49,819.59,4.1,1.4,0.58,11.94,34.13,43.45,7.84,327.23,16.38,25.77,44.23,38.27,93.75,27.06,11.82,18.33,69.03,240.22,8.49,14.46,17.98,118.34,32.61,0.05,1488.65,25.55,847.11,6.0,414.45
0.13,154.89,0.16,352.11,0.14,513.17,0.56,1.14,0.46,0.32,2.67,0.05,0.58,6.37,0.08,10566.11,6095.21,1377.84,2.68,1.17,0.68,13.55,28.31,12.89,113.51,59.04,21.96,14.32,21.18,155.29,280.86,23.99,23.88,7.72,13.74,14.53,26.53,1.76,10.32,131.06,304.18,0.27,1118.29,29.62,1531.86,3.0,148.99
0.09,344.2,0.14,285.17,0.17,660.55,0.55,3.54,3.09,0.53,2.2,0.06,3.66,28.51,0.06,1606.19,6923.84,1637.54,3.86,1.28,0.77,13.75,5.19,17.99,54.37,216.34,15.62,3.95,11.96,74.65,236.72,16.83,12.21,54.02,55.64,311.58,11.6,13.77,51.83,122.07,355.57,0.39,1446.4,9.05,1967.16,2.0,1218.21
0.05,1208.63,0.15,684.93,0.09,365.92,0.7,4.39,0.44,0.57,2.78,0.06,2.01,16.0,0.06,3568.76,16067.89,3824.37,1.41,0.94,0.6,5.47,12.36,66.14,118.76,190.19,24.12,24.38,83.79,61.47,62.59,6.18,37.0,51.81,90.44,191.24,8.3,16.17,43.98,126.2,244.92,0.04,833.93,7.05,2551.53,2.0,788.22
0.1,1383.73,0.07,624.8,0.13,398.71,0.81,1.43,3.23,0.71,2.3,0.06,3.09,21.23,0.07,2422.8,6322.46,1549.57,4.15,1.44,0.56,16.12,22.95,31.41,113.29,156.62,25.02,3.63,1.91,62.21,95.52,33.78,31.22,23.19,14.78,256.66,1.0,31.7,41.46,150.22,98.04,0.2,1122.19,20.1,1095.41,8.0,993.16
0.03,248.24,0.02,243.25,0.13,1619.94,0.77,0.98,0.83,0.77,0.59,0.04,2.75,9.21,0.08,173.03,16169.0,3177.97,1.97,0.71,0.73,17.82,25.77,15.83,25.73,279.95,13.96,10.21,10.98,67.91,65.31,33.39,7.41,41.33,16.0,58.6,35.07,20.06,86.26,79.48,91.41,0.4,99.2,0.03,1716.52,8.0,2209.34
0.05,574.76,0.14,112.87,0.04,738.38,0.14,2.34,0.56,0.53,2.36,0.04,5.15,5.98,0.06,4386.23,1736.82,3435.6,2.93,1.29,0.63,26.25,11.36,75.57,135.96,242.4,10.82,5.76,71.0,80.04,22.42,18.69,11.68,78.58,35.53,345.0,10.92,33.38,17.1,53.33,274.83,0.34,1460.13,27.41,2224.13,2.0,1279.19
0.11,1085.79,0.02,1626.97,0.09,308.96,0.77,2.18,3.89,0.31,2.97,0.03,5.61,10.87,0.05,5155.56,1629.46,2440.22,4.09,1.25,0.72,5.25,12.82,12.19,127.79,358.67,11.96,8.07,88.02,80.3,206.77,14.92,6.79,14.76,59.43,224.22,11.34,31.96,54.24,117.95,98.51,-0.04,742.06,11.93,158.75,6.0,58.31
0.1,1132.08,0.06,1638.03,0.1,105.7,0.16,2.72,2.72,0.47,1.89,0.04,5.91,9.64,0.06,3740.53,1413.19,3584.5,2.02,1.26,0.88,28.47,12.47,89.39,60.47,25.32,3.15,18.41,89.7,168.93,165.6,32.69,36.22,52.94,48.49,19.85,24.11,25.45,23.73,35.05,298.91,0.12,760.82,24.3,773.92,1.0,550.14
0.1,2261.03,0.06,1439.08,0.09,1567.49,0.63,3.82,1.23,0.4,2.32,0.04,5.17,19.55,0.05,695.64,3559.39,55.18,2.59,1.45,0.89,8.82,25.81,65.99,134.94,309.6,17.87,7.86,57.29,170.09,202.22,8.11,10.84,14.81,54.96,252.59,7.55,13.13,34.0,153.45,216.57,0.1,888.04,1.86,115.8,7.0,305.38
0.04,3478.44,0.17,812.33,0.06,2329.12,0.43,1.64,2.72,0.69,1.87,0.04,3.63,18.02,0.06,2212.75,1692.75,902.23,4.05,0.86,0.54,26.56,20.59,19.53,86.5,229.31,29.35,41.4,68.2,113.26,95.04,5.87,25.36,70.5,23.85,174.85,31.68,9.87,7.61,109.2,169.45,0.11,785.94,22.76,2479.67,5.0,2478.6
0.12,3536.01,0.14,859.43,0.06,1622.92,0.49,4.79,2.0,0.79,2.52,0.04,2.96,27.79,0.08,3894.13,13006.89,2074.04,3.68,1.03,0.92,14.29,31.58,9.5,15.42,3.29,14.16,10.53,23.98,168.2,355.16,20.19,11.26,21.8,149.47,75.83,9.22,20.44,1.17,43.86,203.64,0.06,60.92,19.95,2309.38,3.0,533.7
0.1,932.81,0.17,163.99,0.1,1789.71,0.33,1.04,0.94,0.31,2.06,0.07,3.16,18.08,0.06,3133.05,10000.91,1650.85,4.02,1.29,0.43,22.63,11.43,68.41,143.24,172.95,21.12,3.02,2.63,64.74,4.95,4.24,12.76,26.21,161.98,246.52,20.97,12.15,21.08,39.19,42.4,0.06,384.17,26.96,1797.09,6.0,1509.29
0.11,1104.66,0.13,1464.01,0.08,1456.57,0.39,1.45,2.42,0.78,1.47,0.04,4.09,21.43,0.04,248.73,250.73,3334.92,3.87,1.03,0.82,3.09,32.78,14.24,14.42,88.96,6.33,20.62,60.16,151.72,190.94,38.58,22.67,25.1,12.0,45.26,22.19,18.56,38.09,164.23,128.34,-0.07,118.11,17.05,2439.25,4.0,16717.27
0.08,2312.31,0.11,1779.17,0.11,417.64,0.7,3.76,1.01,0.76,2.65,0.04,4.56,18.86,0.06,192.36,9705.39,2668.05,1.54,0.88,0.55,21.64,3.55,66.92,72.85,236.67,5.41,16.86,70.34,4.67,207.92,15.56,15.35,48.67,137.85,19.73,20.92,31.14,50.87,96.89,74.87,0.31,540.24,8.08,2461.44,2.0,14448.73
0.13,2567.66,0.04,1629.08,0.06,585.25,0.49,2.54,0.69,0.7,3.0,0.03,1.17,14.13,0.04,1734.58,1989.77,1758.26,3.48,0.72,0.41,6.52,13.35,25.28,12.5,41.74,16.53,13.9,57.78,48.01,150.53,16.73,20.83,79.13,48.68,21.71,12.83,8.83,83.37,45.44,336.15,-0.08,1422.45,5.65,780.9,6.0,527.26
0.02,2704.72,0.15,1329.41,0.08,180.89,0.21,3.37,0.37,0.46,1.55,0.07,5.89,7.06,0.05,10792.7,2627.23,3904.61,2.61,1.09,0.53,32.06,28.62,45.81,136.26,269.65,33.29,19.44,26.7,100.01,259.26,14.93,8.97,66.51,120.45,289.23,18.13,18.85,59.43,88.0,273.62,-0.09,956.23,26.25,859.15,6.0,239.23
0.17,246.38,0.1,1305.18,0.14,631.16,0.53,0.86,1.02,0.41,0.48,0.04,4.93,19.14,0.04,2560.79,2268.88,534.84,3.25,1.31,0.66,21.02,31.72,23.24,117.61,346.78,20.78,7.56,73.33,35.21,218.4,26.48,8.93,63.53,90.3,171.29,9.99,28.0,16.23,72.75,211.76,0.09,111.74,15.61,1629.24,6.0,908.45
0.05,1076.18,0.09,684.08,0.04,1219.7,0.22,3.95,0.48,0.74,1.5,0.05,2.15,26.07,0.04,3026.75,902.66,3217.58,2.1,1.28,0.76,24.11,2.92,75.75,99.32,9.26,16.75,37.69,86.89,81.44,83.71,7.88,23.73,37.29,106.77,35.04,6.28,9.86,18.55,160.1,309.75,0.18,318.42,14.78,2535.82,4.0,1423.37
0.04,3491.41,0.14,1020.57,0.09,350.02,0.75,2.94,1.27,0.39,0.34,0.05,3.3,17.09,0.06,2877.45,3355.79,3941.99,1.83,1.28,0.79,23.56,28.71,9.11,150.2,60.12,26.58,3.13,36.23,69.54,132.17,31.72,1.99,26.37,78.35,343.81,9.28,27.81,31.74,179.29,232.46,0.25,1369.42,8.03,541.69,8.0,342.71
0.1,1543.89,0.02,1607.32,0.04,1138.22,0.87,2.64,0.3,0.38,1.02,0.04,4.96,9.43,0.03,551.57,23967.69,1944.21,2.45,1.48,0.88,28.06,10.46,83.36,73.37,29.83,11.91,21.42,20.17,160.45,326.22,36.26,25.21,29.7,1.79,133.33,21.67,24.91,41.13,67.06,123.76,0.11,1136.68,1.38,1300.99,3.0,0.0
0.03,2031.51,0.02,1605.38,0.09,454.75,0.44,1.92,2.14,0.82,0.59,0.04,5.13,10.97,0.04,595.88,3560.47,3911.62,2.63,0.71,0.45,1.68,23.72,1.21,150.34,1.42,20.32,19.65,89.35,121.17,123.84,20.84,26.58,70.51,98.28,26.2,22.67,14.74,67.97,93.21,160.57,0.1,119.38,11.73,1914.7,4.0,4626.34
0.16,1772.18,0.02,320.81,0.14,283.9,0.81,1.45,1.94,0.59,2.67,0.05,0.63,5.18,0.06,4950.08,2392.21,2350.16,1.54,0.93,0.8,9.86,12.91,79.87,162.9,36.99,20.49,36.47,61.47,45.16,307.43,32.66,13.42,73.44,84.99,347.92,9.23,28.84,80.84,154.47,277.03,0.38,1364.39,10.96,1085.78,4.0,0.0
0.1,2360.88,0.06,495.22,0.03,299.86,0.2,3.16,1.57,0.51,0.15,0.06,4.71,9.11,0.04,6968.16,11073.51,3146.48,3.69,1.25,0.82,26.5,22.05,55.12,117.8,53.47,18.71,6.85,17.98,35.01,337.7,26.39,20.84,15.27,75.75,162.11,18.95,9.02,42.43,86.3,354.15,0.07,347.67,21.05,2762.64,7.0,732.13
0.06,1215.27,0.1,134.53,0.14,930.17,0.9,2.96,3.57,0.41,0.81,0.06,5.67,22.52,0.05,304.49,4420.41,667.27,1.85,1.39,0.91,10.15,18.49,4.62,79.61,167.42,23.78,3.47,83.96,51.11,241.52,25.62,26.05,48.34,88.73,245.9,20.96,5.62,56.29,148.81,207.68,-0.09,260.91,29.02,2553.21,8.0,21700.77
